study_id,decision,cumulative_score,overall_notes,reasons_domains,reasons_codes,reasons_texts,population_matched_must_include,population_missing_must_include,population_exclude_flags_triggered,intervention_matched_must_include_any_of,intervention_exclude_flags_triggered,comparator_required,comparator_accept_single_arm,comparator_matched_must_include_any_of,comparator_missing,comparator_notes,outcomes_matched_required_any_of,outcomes_exclude_if_only_triggered,outcomes_notes,study_design_classified_as,study_design_matches_include_list,study_design_matches_exclude_list,other_estimated_sample_size,other_sample_size_ok,other_year_of_publication,other_within_year_range,other_language,other_language_allowed
40207714,exclude,1,"The study is excluded because it does not investigate the specified intervention (TKI maintenance) or population (FLT3-ITD mutated AML), and therefore lacks the required comparator.",intervention | population | comparator,wrong_intervention | wrong_population | wrong_comparator,"The study does not investigate tyrosine kinase inhibitor (TKI) maintenance therapy; it examines general outcomes after allogeneic hematopoietic cell transplantation over time. | The study population is acute myeloid leukemia (AML) patients who underwent allogeneic stem-cell transplantation, but it does not specify FLT3-ITD-mutated AML. | The study compares outcomes between two time periods (2010-2016 vs 2017-2022) rather than comparing TKI maintenance to no TKI maintenance.",acute myeloid leukemia | AML | allogeneic stem-cell transplantation | alloHCT,FLT3-ITD | adults,,,,True,False,,True,"Study compares outcomes between two time periods, not a specific TKI maintenance vs no TKI maintenance.",relapse | GVHD | progression-free survival | overall survival,False,"Relapse, GVHD, progression-free survival, and overall survival are reported.",cohort study,True,False,1169,True,,,English,True
39143681,exclude,1,"The study is excluded due to significant mismatches in population (not specific to FLT3-ITD AML), intervention (PTCY prophylaxis instead of TKI maintenance), and critically, the absence of a required comparator arm as it appears to be a single-arm study.",population | intervention | comparator,wrong_population | wrong_intervention | missing_required_comparator,"The study population includes 'adults with hematological malignancies' but does not specify 'FLT3-ITD-mutated acute myeloid leukemia (AML)' as required by the criteria. | The intervention studied is 'post-transplant cyclophosphamide (PTCY) prophylaxis', which is not a 'tyrosine kinase inhibitor (TKI) maintenance therapy' as required. | The study appears to be a single-arm study evaluating PTCY prophylaxis, but the eligibility criteria require a comparator arm (e.g., 'no TKI maintenance') and do not accept single-arm designs.",adults | allogeneic stem-cell transplantation,FLT3-ITD | acute myeloid leukemia | AML,,,non-TKI maintenance,True,False,,True,"Study is single-arm, evaluating PTCY prophylaxis, with no explicit comparator arm.",overall survival | relapse-free survival | graft-versus-host disease,False,"Overall survival, relapse, and GVHD outcomes are reported.",cohort study,True,False,57,True,,,English,True
29442161,exclude,0,"The study is clearly excluded due to a completely different patient population (CTCL instead of FLT3-ITD AML) and a different intervention (HSCT for CTCL, not TKI maintenance for AML).",population | intervention | comparator,wrong_population | wrong_intervention | missing_required_comparator,"The study population is patients with 'Primary Cutaneous T Cell Lymphoma (CTCL)', not 'FLT3-ITD-mutated acute myeloid leukemia (AML)' as required. | The study does not investigate 'tyrosine kinase inhibitor (TKI) maintenance therapy'. The interventions mentioned are 'allogeneic hematopoietic stem cell transplantation (HSCT)' and 'donor lymphocyte infusion (DLI) or chemotherapy plus DLI'. | The study does not compare TKI maintenance therapy to 'no TKI maintenance' or any other specified comparator, as the intervention itself is not present.",allogeneic hematopoietic stem cell transplantation | HSCT,adults | FLT3-ITD | acute myeloid leukemia | AML,other leukemia,,,True,False,,True,"The study describes outcomes after HSCT for CTCL, not a comparison of TKI maintenance.",Overall survival | OS | disease-free survival | DFS,False,Overall survival (OS) and disease-free survival (DFS) are reported.,retrospective study,True,False,16,True,,,English,True
29164971,exclude,1,"The study is excluded due to a mismatch in the target population (lymphoma instead of AML), absence of the specified intervention (TKI maintenance), and lack of a required comparator arm.",population | intervention | comparator,wrong_population | wrong_intervention | missing_required_comparator,"The study population consists of 'lymphoma patients', which does not match the required 'FLT3-ITD-mutated acute myeloid leukemia (AML)' population. | The study does not investigate 'tyrosine kinase inhibitor (TKI) maintenance therapy' as an intervention. | The study is an observational analysis of prognostic factors within a single cohort and does not include a 'no TKI maintenance' comparator arm, which is required and single-arm studies are not accepted.",allogeneic hematopoietic cell transplantation,FLT3-ITD | acute myeloid leukemia | AML,other leukemia,,,True,False,,True,"Study is an observational analysis of prognostic factors within a single cohort, not a comparative study with a defined comparator arm.",overall survival | graft-versus-host disease,False,Overall survival and graft-versus-host disease are reported.,cohort study,True,False,61,True,,,English,True
39614924,exclude,2,"The study is excluded primarily because the intervention is not clearly 'TKI maintenance therapy' post-transplant, and the population does not explicitly state 'allogeneic' stem-cell transplantation.",intervention | population,wrong_intervention_type_or_timing | missing_population_detail,"The study describes the use of FLT3 inhibitors in conjunction with or before hematopoietic cell transplantation, but not specifically as maintenance therapy after transplantation as required by the PICO. | The study mentions 'hematopoietic cell transplantation (HCT)' but does not explicitly specify 'allogeneic' transplantation, which is a critical component of the target population.",adults | FLT3-ITD | acute myeloid leukemia | AML | hematopoietic cell transplantation,allogeneic stem-cell transplantation,,,,True,False,without FLT3 inhibitors,False,"Study compares with patients treated without FLT3 inhibitors, which matches 'no TKI maintenance'.",overall survival | relapse-free survival,False,Overall survival and relapse-free survival are reported.,retrospective cohort study,True,False,139,True,,,English,True
27021303,exclude,0,"The study is excluded because the population, intervention, and comparator are all clearly outside the scope of the review question. While some outcomes match and the study design is acceptable, the core PICO elements are mismatched.",population | intervention | comparator,wrong_population | wrong_intervention | wrong_comparator,"The study population is patients with myelofibrosis, not adults with FLT3-ITD-mutated acute myeloid leukemia (AML). | The study investigates myeloablative versus reduced-intensity conditioning for allogeneic HCT, not tyrosine kinase inhibitor (TKI) maintenance therapy. | The study compares two conditioning regimens (MAC vs RIC), which is not 'no TKI maintenance' or any other required comparator.",,adults | FLT3-ITD | acute myeloid leukemia | AML,other leukemia,,,True,False,,True,"Study compares MAC vs RIC conditioning, not TKI maintenance vs no TKI maintenance.",Overall survival | GvHD,False,"Overall survival and GvHD are reported, which are required outcomes.",cohort study,True,False,54,True,,,English,True
29407180,exclude,0,"The study is excluded due to multiple critical mismatches: the population is T-cell prolymphocytic leukemia instead of FLT3-ITD AML, the intervention is not TKI maintenance, and it is a single-arm study lacking the required comparator.",population | intervention | comparator,wrong_population | wrong_intervention | missing_required_comparator,"The study population is T-cell prolymphocytic leukemia (T-PLL), which is not acute myeloid leukemia (AML) with FLT3-ITD mutation as required by the eligibility criteria. | The study does not investigate tyrosine kinase inhibitor (TKI) maintenance therapy. It mentions alemtuzumab for induction and tacrolimus plus sirolimus for GVHD prophylaxis, which are not TKI maintenance. | The study is a single-arm cohort study and does not include a comparator group of 'no TKI maintenance' as required. Single-arm studies are not accepted by the eligibility criteria.",adults | allogeneic stem-cell transplantation,FLT3-ITD | acute myeloid leukemia | AML,other leukemia,,non-TKI maintenance,True,False,,True,"Single-arm cohort study, no comparator arm present.",overall survival | relapse-free survival,False,"Overall survival (OS) and progression-free survival (PFS) are reported, which align with required outcomes.",cohort study,True,False,11,,,,English,True
40670716,exclude,1,"The study is excluded because the population (Ph+ ALL vs FLT3-ITD AML), intervention (allo-HCT/TBI vs TKI maintenance), and comparator (no TKI maintenance comparison) do not match the eligibility criteria.",population | intervention | comparator,wrong_population | wrong_intervention | wrong_comparator,"The study population is patients with Philadelphia-positive acute lymphoblastic leukemia (Ph+ ALL), not FLT3-ITD-mutated acute myeloid leukemia (AML) as required. | The study investigates allogeneic hematopoietic cell transplantation (allo-HCT) and total body irradiation (TBI), not tyrosine kinase inhibitor (TKI) maintenance therapy. | The study does not compare TKI maintenance therapy to no TKI maintenance. It is a retrospective analysis of allo-HCT outcomes with factors like TBI use.",adults | allogeneic stem-cell transplantation,FLT3-ITD | acute myeloid leukemia | AML,other leukemia,,,True,False,,True,"The study is a retrospective analysis of outcomes, not a comparison of TKI maintenance vs no TKI maintenance.",overall survival | OS | graft-versus-host disease | GVHD,False,"Overall survival and GVHD are reported, along with leukemia-free survival (LFS).",retrospective analysis,True,False,566,True,2022,,English,True
41051170,exclude,1,"The study is excluded due to fundamental mismatches in population (wrong leukemia type, missing mutation), intervention (no TKI maintenance), and comparator (no comparison of TKI maintenance).",population | intervention | comparator,wrong_population | wrong_intervention | missing_required_comparator,"The study population has Acute Lymphoblastic Leukemia (ALL), not Acute Myeloid Leukemia (AML), and does not mention FLT3-ITD mutation. | The study does not investigate tyrosine kinase inhibitor (TKI) maintenance therapy. | The study does not compare TKI maintenance to no TKI maintenance or a similar control group; it is a descriptive cohort study of HCT outcomes.",adults | allogeneic stem-cell transplantation,FLT3-ITD | acute myeloid leukemia | AML,other leukemia,,,True,False,,True,"Study describes outcomes of a cohort after HCT, no comparison of TKI maintenance.",overall survival | relapse-free survival | graft-versus-host disease,False,"Overall survival, progression-free survival (similar to RFS), and GVHD are reported.",cohort study,True,False,164,True,2022,,English,True
35562747,exclude,1,"The study is excluded because it does not investigate the required intervention (TKI maintenance therapy) or comparator (no TKI maintenance). While the population and outcomes have some relevance, the core research question is not addressed.",intervention | comparator,wrong_intervention | missing_required_comparator,"The study does not investigate tyrosine kinase inhibitor (TKI) maintenance therapy as an intervention. | The study does not compare TKI maintenance to no TKI maintenance or a similar control group, which is a required comparator.",acute myeloid leukemia | AML | FLT3-ITD | allogeneic hematopoietic cell transplantation | HCT,adults,,,,True,False,,True,The study is observational and does not compare TKI maintenance to a control group.,overall survival | event-free survival,False,Overall survival and event-free survival (a proxy for relapse-free survival) are reported.,cohort study,True,False,1583,True,,,English,True
34431142,exclude,1,"The study's intervention (tacrolimus/sirolimus transition) is not TKI maintenance, and it lacks the required comparator group. The population is also not specific enough regarding FLT3-ITD mutation or AML.",intervention | comparator | population,wrong_intervention | missing_required_comparator | wrong_population,"The intervention studied is the transition from tacrolimus to sirolimus, which are calcineurin and mTOR inhibitors, not tyrosine kinase inhibitors (TKI) as required by the eligibility criteria. | The study describes a cohort undergoing a treatment transition and does not include a comparator arm of 'no TKI maintenance' or equivalent, which is required by the eligibility criteria. | The study population is described as 'acute leukemia' patients who underwent allo-HCT, but it does not specify 'FLT3-ITD-mutated' or 'AML' as required.",allogeneic stem-cell transplantation | acute leukemia,adults | FLT3-ITD | AML,,,non-TKI maintenance,True,False,,True,Study describes a cohort undergoing a treatment transition (tacrolimus to sirolimus) and does not have a comparator arm of 'no TKI maintenance'.,overall survival | graft-versus-host disease,False,"Overall survival (OS), incidence of aGVHD, and relapse rates are reported.",cohort study,True,False,,,,,English,True
30103018,exclude,1,"The study is excluded because the population includes MDS, which is an exclusion criterion, and it does not investigate the required intervention (TKI maintenance therapy) or its comparator.",population | intervention | comparator,wrong_population | wrong_intervention | wrong_comparator,"The study population includes patients with 'myelodysplastic syndrome (MDS)', which is an explicit exclusion criterion. The required 'FLT3-ITD' mutation is also not mentioned. | The study does not investigate 'tyrosine kinase inhibitor (TKI) maintenance therapy' or any form of TKI maintenance. | The study compares different conditioning regimens and ATG doses, not TKI maintenance versus no TKI maintenance, as the required intervention is absent.",adults | allogeneic hematopoietic stem cell transplantation,FLT3-ITD | acute myeloid leukemia,myelodysplastic syndrome | MDS,,,True,False,,True,"Study compares different conditioning regimens, not TKI maintenance vs no TKI maintenance.",relapse-free survival | graft-versus-host disease,False,"Graft-versus-host disease-free, relapse-free survival (GRFS) is reported.",cohort study,True,False,324,True,,,English,True
39501442,exclude,1,"The study is excluded due to fundamental mismatches in the intervention (DLI instead of TKI maintenance), population (not specifically FLT3-ITD AML), and comparator (comparison of two DLI types, not TKI vs no TKI).",intervention | population | comparator,wrong_intervention | wrong_population | wrong_comparator,"The study investigates Donor Lymphocyte Infusion (DLI) as an intervention, which is not a tyrosine kinase inhibitor (TKI) maintenance therapy. | The study population includes patients with myeloid neoplasms and myelodysplastic neoplasms (MDS), and does not specify FLT3-ITD mutated acute myeloid leukemia (AML). | The study compares haploidentical DLI to HLA-identical DLI, which does not match the required comparator of 'no TKI maintenance' or similar control.",adults | acute myeloid leukemia | AML | allogeneic stem-cell transplantation | HSCT,FLT3-ITD,MDS,,non-TKI maintenance,True,False,,True,"Study compares haploidentical DLI to HLA-identical DLI, not 'no TKI maintenance'.",overall survival | OS | graft-versus-host disease | GvHD,False,Overall survival and GvHD incidence are reported.,retrospective cohort study,True,False,57,True,2023,True,English,True
37833543,exclude,1,The study is excluded because it does not investigate the required intervention (TKI maintenance) or comparator (no TKI maintenance). The primary population focus is also not FLT3-ITD-mutated AML.,intervention | comparator | population,wrong_intervention | missing_required_comparator | wrong_population,"The study does not investigate tyrosine kinase inhibitor (TKI) maintenance therapy; it focuses on the prognostic impact of IKZF1 mutations. | The study does not compare TKI maintenance to no TKI maintenance; it is an observational study on a prognostic marker. | The study population is primarily defined by IKZF1 alterations in AML, not specifically FLT3-ITD-mutated AML as the main focus.",adult AML patients | acute myeloid leukemia | AML | allogeneic hematopoietic stem cell transplantation,FLT3-ITD,,,,True,False,,True,"Study is observational and prognostic, not comparing TKI maintenance to no TKI maintenance.",relapse-free survival | overall survival,False,Relapse-free and overall survival are mentioned as outcomes.,cohort study,True,False,1606,True,,,English,True
30343213,exclude,0,"The study is excluded because the population is myelodysplastic syndrome (MDS) instead of FLT3-ITD mutated AML, and it does not investigate TKI maintenance therapy or the required comparator.",population | intervention | comparator,wrong_population | wrong_intervention | missing_required_comparator,"The study population is myelodysplastic syndrome (MDS), which is an exclusion criterion, and does not specify FLT3-ITD mutated acute myeloid leukemia (AML). | The study investigates the prognostic role of somatic mutations (TP53), not tyrosine kinase inhibitor (TKI) maintenance therapy. | The study is an observational cohort investigating prognostic factors and does not compare TKI maintenance to no TKI maintenance.",adults | allogeneic hematopoietic cell transplantation,FLT3-ITD | acute myeloid leukemia | AML,myelodysplastic syndrome | MDS,,,True,False,,True,The study investigates prognostic factors and does not have a comparator arm for TKI maintenance.,Overall survival | OS,False,"Overall survival (OS) is reported, which is a required outcome.",cohort study,True,False,202,True,,,English,True
35943684,include,9,"Study meets all key eligibility criteria. The population is implied to be adults, which is consistent with the disease context.",,,,acute myeloid leukemia | FLT3-ITD | AML | allogeneic stem-cell transplantation,adults,,tyrosine kinase inhibitor maintenance | TKI maintenance,,True,False,no TKI maintenance,False,Control group 'without maintenance' matches 'no TKI maintenance'.,overall survival | relapse-free survival | graft-versus-host disease,False,"Overall survival (OS), cumulative incidence of relapse (implying RFS), and graft versus host disease (GVHD) are reported.",cohort study,True,False,43,True,,,English,True
36682472,exclude,1,"The study is excluded due to significant mismatches in the population (missing FLT3-ITD AML), intervention (no TKI maintenance), and comparator (no comparison of TKI maintenance vs no TKI maintenance). While some outcomes and study design are acceptable, the core PICO elements are not met.",population | intervention | comparator,wrong_population | wrong_intervention | wrong_comparator,"The study population is not specific to FLT3-ITD-mutated acute myeloid leukemia (AML), which is a critical component of the PICO population. | The study does not investigate tyrosine kinase inhibitor (TKI) maintenance therapy. The intervention described relates to management of pericardial effusion. | The study does not include a comparator arm of 'no TKI maintenance' for TKI therapy. The study is observational regarding LPE development, not an intervention comparison as required.",adults | allogeneic hematopoietic cell transplantation,FLT3-ITD | acute myeloid leukemia | AML,,,,True,False,,True,The study does not compare TKI maintenance to no TKI maintenance; it is a retrospective analysis of LPE outcomes.,overall survival | graft-versus-host disease | disease-free survival,False,"Overall survival, disease-free survival (as RFS), and GVHD are reported.",cohort study,True,False,1265,True,2022,,English,True
29904089,exclude,1,"The study is excluded because it does not investigate the specified intervention (TKI maintenance) or its comparison, which are central to the PICO question. While population and outcomes are partially relevant, the core intervention and comparator are missing.",intervention | comparator,wrong_intervention | missing_required_comparator,"The study does not investigate tyrosine kinase inhibitor (TKI) maintenance therapy. It focuses on prognostic factors in AML patients. | The study does not compare TKI maintenance to no TKI maintenance, as the intervention itself is not present.",acute myeloid leukemia | AML | allogeneic hematopoietic stem cell transplantation | allo-HSCT | FLT3-ITD,,,,,True,False,,True,"The study does not evaluate the specified intervention (TKI maintenance), therefore the required comparator is not present.",overall survival | OS,False,Overall survival (OS) is reported as an outcome.,observational study,True,False,106,True,,,English,True
29246821,exclude,1,"The study is excluded due to significant mismatches in population, intervention, and comparator. While it is a human study in English and reports relevant outcomes and study design, it does not address the core PICO question.",population | intervention | comparator,wrong_population | wrong_intervention | wrong_comparator,"The study population is general adult allogeneic stem cell transplant recipients, but does not specify FLT3-ITD-mutated acute myeloid leukemia (AML). | The study does not investigate tyrosine kinase inhibitor (TKI) maintenance therapy. It focuses on gastrointestinal complications. | The study does not compare TKI maintenance to no TKI maintenance. It is an observational study of complications, comparing patients with GI-GVHD to those without GI-GVHD, which is not the required comparator.",adults | allogeneic stem-cell transplantation,FLT3-ITD | acute myeloid leukemia | AML,,,,True,False,,True,The study is observational and does not compare the specified intervention (TKI maintenance) to the specified comparator (no TKI maintenance).,overall survival | graft-versus-host disease,False,Overall survival and GVHD are reported outcomes.,retrospective cohort study,True,False,479,True,,,English,True
19879949,exclude,0,"The study is excluded due to fundamental mismatches in population, intervention, and comparator. The disease, specific mutation, and type of therapy investigated are all outside the scope of the review question.",population | intervention | comparator,wrong_population | wrong_intervention | missing_required_comparator,"The study population is patients with myelofibrosis, not FLT3-ITD-mutated acute myeloid leukemia (AML) as required by the PICO. | The study investigates outcomes after allogeneic hematopoietic cell transplantation, not tyrosine kinase inhibitor (TKI) maintenance therapy. | The study is a descriptive series of outcomes after transplantation and does not include a comparator arm of 'no TKI maintenance' as required by the PICO.",adults | allogeneic stem-cell transplantation,FLT3-ITD | acute myeloid leukemia | AML,,,,True,False,,True,Study describes outcomes of a single treatment (allogeneic HCT) without the required comparator for TKI maintenance.,overall survival | relapse-free survival,False,"Overall survival and relapse-free survival are reported, but for the wrong population and intervention.",retrospective cohort study,True,False,289,True,2004,,English,True
41289166,exclude,0,"The study is excluded due to a mismatch in the target population (NPM1-mutant vs FLT3-ITD-mutated AML), the intervention (MRD monitoring vs TKI maintenance), and the absence of the required comparator.",population | intervention | comparator,wrong_population | wrong_intervention | missing_required_comparator,"The study population is patients with NPM1-mutant AML, whereas the eligibility criteria require FLT3-ITD-mutated AML. | The study investigates the predictive capacity of measurable residual disease (MRD) thresholds, not tyrosine kinase inhibitor (TKI) maintenance therapy. | The study does not compare TKI maintenance therapy to no TKI maintenance; it is an analysis of MRD monitoring. A comparator for TKI maintenance is required and not present.",acute myeloid leukemia | AML | allogeneic hematopoietic cell transplantation | allo-HCT,FLT3-ITD,,,,True,False,,True,"Study analyzes predictive value of MRD thresholds, not a comparative study of TKI maintenance.",overall survival | OS,False,"Overall survival is reported, which is a required outcome.",retrospective cohort study,True,False,172,True,,,English,True
40089614,exclude,1,"The study is excluded due to significant mismatches in population (missing FLT3-ITD AML), intervention (not TKI maintenance), and comparator (not 'no TKI maintenance'). While outcomes and study design are acceptable, the core PICO elements are not met.",population | intervention | comparator,wrong_population | wrong_intervention | wrong_comparator,"The study population is not specified as having FLT3-ITD mutated acute myeloid leukemia (AML). | The intervention studied is ex vivo αβTCR/CD19 depletion, not tyrosine kinase inhibitor (TKI) maintenance therapy. | The comparator groups are T cell-replete HSCT cohorts, which does not match the required 'no TKI maintenance' comparator.",adults | allogeneic stem-cell transplantation | allo-HSCT,FLT3-ITD | acute myeloid leukemia | AML,,,non-TKI maintenance,True,False,,True,"The study compares different HSCT methods (αβTCR/CD19 depleted vs T cell-replete HSCT), not TKI maintenance vs no TKI maintenance.",graft-versus-host disease | GVHD | relapse-free survival,False,"GVHD and GVHD-relapse-free survival (GRFS) are reported, which includes relapse-free survival.",cohort study,True,False,122,True,,,English,True
40097915,exclude,1,"The study is excluded due to significant mismatches in population, intervention, and comparator. While some outcomes and the study design are appropriate, the core PICO elements are not met.",population | intervention | comparator,wrong_population | wrong_intervention | wrong_comparator,"The study population is newly diagnosed FLT3-mutated AML, which is broader than the required population of adults who have already undergone allogeneic stem-cell transplantation. | The intervention described is the addition of a FLT3 inhibitor during intensive or low-intensity chemotherapy, not specifically TKI maintenance therapy after allogeneic stem-cell transplantation as required by the PICO. | The study does not include a comparator of 'no TKI maintenance' in patients who have undergone allogeneic stem-cell transplantation. Comparisons are related to FLT3i during initial treatment or allogeneic stem cell transplantation itself.",FLT3-ITD | acute myeloid leukemia | AML,adults | allogeneic stem-cell transplantation,,,,True,False,,True,"The study compares FLT3i vs. no FLT3i during initial treatment, and allo-SCT vs. no allo-SCT, neither of which matches 'no TKI maintenance' after allo-SCT.",relapse-free survival | overall survival,False,Relapse-free survival and overall survival are reported.,retrospective study,True,False,619,True,,,English,True
41003740,exclude,1,"The study is excluded because it does not investigate the specified intervention (TKI maintenance therapy) or comparator (no TKI maintenance). Instead, it focuses on the prognostic impact of different FLT3-ITD mutation types.",intervention | comparator,wrong_intervention | wrong_comparator,"The study investigates the prognostic impact of different FLT3-ITD mutation types, not tyrosine kinase inhibitor (TKI) maintenance therapy. | The study compares two types of FLT3-ITD mutations (insertion vs. duplication) rather than TKI maintenance therapy against no TKI maintenance.",FLT3-ITD-positive AML patients | acute myeloid leukemia (AML) | allogeneic hematopoietic stem cell transplantation (allo-HSCT),,,,,True,False,,True,"The study compares two groups based on mutation characteristics (insertion vs. duplication), not an intervention vs. no intervention.",relapse-free survival (RFS) | overall survival (OS),False,Relapse-free survival and overall survival are reported.,retrospective cohort study,True,False,124,True,,,English,True
39945223,exclude,1,"The study is excluded because the population explicitly states 'without previous hematopoietic stem cell transplantation', which directly contradicts the required PICO population of patients who have undergone allogeneic stem-cell transplantation.",population,wrong_population,"The study population explicitly excludes patients who have undergone hematopoietic stem cell transplantation, which is a required characteristic of the PICO population.",FLT3-ITD | acute myeloid leukemia | AML,adults | allogeneic stem-cell transplantation,without previous hematopoietic stem cell transplantation,FLT3 inhibitor maintenance | TKI maintenance,,True,False,placebo,False,Comparator 'placebo' is present and matches criteria.,relapse-free survival | RFS | overall survival | OS,False,Relapse-free survival and overall survival are reported.,randomized controlled trial,True,False,98,,,,English,True
20049839,exclude,1,The study is clearly outside the scope of the review due to incorrect population (ovarian cancer instead of AML) and intervention (allo HCT instead of TKI maintenance). The comparator is also not relevant to the PICO.,population | intervention | comparator,wrong_population | wrong_intervention | wrong_comparator,"The study population is patients with ovarian cancer, not adults with FLT3-ITD-mutated acute myeloid leukemia (AML). | The intervention is allogeneic hematopoietic stem cell transplantation (allo HCT) for ovarian cancer, not tyrosine kinase inhibitor (TKI) maintenance therapy. | The study does not compare TKI maintenance therapy to no TKI maintenance; it describes outcomes after allo HCT in ovarian cancer patients.",,adults | FLT3-ITD | acute myeloid leukemia | AML | allogeneic stem-cell transplantation,,,,True,False,,True,The study does not have a comparator arm of 'no TKI maintenance' or similar; it compares outcomes based on GvHD development.,overall survival | graft-versus-host disease,False,"Overall survival and graft-versus-host disease are mentioned, but in the context of the wrong population and intervention.",retrospective multicenter study,True,False,30,True,,,English,True
29645093,exclude,0,"The study is excluded because the population (follicular lymphoma), intervention (transplantation), and comparator (comparison of transplant types) do not match the PICO criteria for FLT3-ITD-mutated AML and TKI maintenance.",population | intervention | comparator,wrong_population | wrong_intervention | wrong_comparator,"The study population is patients with 'follicular lymphoma' and does not mention 'FLT3-ITD-mutated acute myeloid leukemia (AML)'. | The intervention studied is 'autologous hematopoietic stem cell transplantation' and 'allogeneic hematopoietic cell transplantation', not 'tyrosine kinase inhibitor (TKI) maintenance therapy'. | The study compares different types of transplantation (auto-HCT vs allo-HCT), which is not 'no TKI maintenance' as required by the eligibility criteria.",,FLT3-ITD | acute myeloid leukemia | AML,other leukemia,,,True,False,,True,"Study compares different types of transplantation, not 'no TKI maintenance'.",overall survival,False,Overall survival is reported.,cohort study,True,False,440,True,2018,,English,True
34497236,exclude,1,"The study is excluded primarily because it is a review article and does not report on a specific primary study with a comparative design, which are critical eligibility criteria.",study_design | comparator,wrong_design | missing_required_comparator,"The study is a review article discussing FLT3 inhibitors in AML, not a primary research study (e.g., RCT, cohort, or observational study). | The study does not describe a specific comparative study with a defined comparator arm (e.g., 'no TKI maintenance'). It discusses the role of FLT3 inhibitors in maintenance therapies generally.",FLT3-ITD | acute myeloid leukemia | AML | allogeneic stem cell transplantation,adults,,FLT3 inhibitors | maintenance therapy,,True,False,,True,The study is a review and does not describe a specific comparative study with a defined comparator arm.,overall survival,False,"Overall survival is mentioned in the context of disease prognosis, but not as a reported outcome of a specific study.",review,False,True,,,,,English,True
41027844,exclude,0,"The study is excluded because it focuses on paediatric patients and does not investigate TKI maintenance therapy, which are fundamental mismatches with the eligibility criteria.",population | intervention | comparator,wrong_population | wrong_intervention | wrong_comparator,"The study population consists of paediatric patients, while the eligibility criteria require adult patients. | The study does not investigate tyrosine kinase inhibitor (TKI) maintenance therapy as an intervention. | The study does not compare TKI maintenance therapy to no TKI maintenance, which is a required comparator.",acute myeloid leukaemia | AML | allogeneic haematopoietic stem cell transplantation,adults | FLT3-ITD,paediatric | children,,,True,False,,True,"The study compares outcomes over different time periods for HSCT2, not TKI maintenance vs no TKI maintenance.",overall survival | OS | graft-versus-host disease | GVHD,False,"Overall survival and GVHD are reported, but the primary population and intervention criteria are not met.",cohort study,True,False,345,True,2022,,English,True
16197454,exclude,0,The study is excluded due to a completely different patient population (non-Hodgkin lymphoma instead of FLT3-ITD AML) and lack of the specified intervention (TKI maintenance) and comparator.,population | intervention | comparator,wrong_population | wrong_intervention | missing_required_comparator,"The study population consists of patients with non-Hodgkin lymphoma, not acute myeloid leukemia (AML) with FLT3-ITD mutation as required by the eligibility criteria. | The study does not investigate tyrosine kinase inhibitor (TKI) maintenance therapy as an intervention. | The study is a single-arm cohort study describing outcomes after allogeneic stem cell transplantation and does not include a comparator arm of 'no TKI maintenance' or equivalent, which is required.",adults | allogeneic stem cell transplant | allo-SCT,FLT3-ITD | acute myeloid leukemia | AML,other leukemia,,,True,False,,True,"Study is a single-arm cohort describing outcomes after allo-SCT, not comparing TKI maintenance.",overall survival | OS | graft-versus-host disease | GVHD,False,"Overall survival and GVHD are reported, and Event-free survival (EFS) is similar to relapse-free survival.",cohort study,True,False,44,True,,,English,True
31128328,exclude,1,"The study is excluded due to significant mismatches in population, intervention, and comparator. While outcomes and study design are acceptable, the core PICO elements are not met.",population | intervention | comparator,wrong_population | wrong_intervention | wrong_comparator,"The study population is 'hematologic malignancy' which is too broad and does not specify 'FLT3-ITD-mutated acute myeloid leukemia (AML)'. | The study does not investigate tyrosine kinase inhibitor (TKI) maintenance therapy. | The study compares a dynamic GRFS model to a standard GRFS model, not a clinical intervention (TKI maintenance) to a control (no TKI maintenance).",allogeneic hematopoietic cell transplantation | allogeneic HCT | hematologic malignancy,adults | FLT3-ITD | acute myeloid leukemia | AML,,,,True,False,,True,"The study compares two methods of calculating GRFS, not a clinical intervention vs. control.",graft-versus-host disease | GVHD | relapse-free survival | relapse,False,"Graft-versus-host disease-free, relapse-free survival (GRFS) is reported.",cohort study,True,False,949,True,,,English,True
26743342,exclude,1,"The study is excluded because it does not address the specific population (FLT3-ITD AML), intervention (TKI maintenance), or comparator (no TKI maintenance) as defined in the eligibility criteria. The comparator mismatch is a gating criterion.",population | intervention | comparator,wrong_population | wrong_intervention | wrong_comparator,"The study population is patients with graft-versus-host disease after allogeneic HCT, but does not specify FLT3-ITD mutated acute myeloid leukemia (AML). | The study does not investigate tyrosine kinase inhibitor (TKI) maintenance therapy as an intervention. | The study compares late acute GVHD to early-onset acute GVHD, which is not 'no TKI maintenance' or a similar comparator required by the criteria.",allogeneic hematopoietic cell transplantation | allogeneic HCT,adults | FLT3-ITD | acute myeloid leukemia | AML,,,,True,False,,True,"Study compares late aGVHD to early-onset aGVHD, which is not the required comparator.",graft-versus-host disease | GVHD | overall survival,False,Outcomes like GVHD and overall survival are reported.,cohort study,True,False,511,True,,,English,True
